sample-id	Run	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	Sample_Name	sample_comment	city	country
sample-259	DRR017478	AMPLICON	403	2728280	PRJDB1664	SAMD00013364	1608381	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015772	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00013364	DRP001949	DRS015262	16S rRNA amplicon sequencing of stool sample from healthy Tokyo Children	Tokyo	Japan
sample-260	DRR017479	AMPLICON	404	1542047	PRJDB1664	SAMD00013394	944101	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015773	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00013394	DRP001949	DRS015263	16S rRNA amplicon sequencing of stool sample from healthy Tokyo Children	Tokyo	Japan
sample-261	DRR017480	AMPLICON	404	2644391	PRJDB1664	SAMD00013366	1576169	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015774	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00013366	DRP001949	DRS015264	16S rRNA amplicon sequencing of stool sample from healthy Tokyo Children	Tokyo	Japan
sample-262	DRR017481	AMPLICON	404	2719666	PRJDB1664	SAMD00013375	1605628	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015775	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00013375	DRP001949	DRS015265	16S rRNA amplicon sequencing of stool sample from healthy Tokyo Children	Tokyo	Japan
sample-263	DRR017482	AMPLICON	404	2259387	PRJDB1664	SAMD00013393	1364101	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015776	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00013393	DRP001949	DRS015266	16S rRNA amplicon sequencing of stool sample from healthy Tokyo Children	Tokyo	Japan
sample-264	DRR017483	AMPLICON	403	1755821	PRJDB1664	SAMD00003473	1043920	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015777	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003473	DRP001950	DRS015267	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-265	DRR017484	AMPLICON	402	1858492	PRJDB1664	SAMD00003440	1129835	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015778	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003440	DRP001950	DRS015268	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-266	DRR017485	AMPLICON	402	2428320	PRJDB1664	SAMD00003478	1426123	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015779	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003478	DRP001950	DRS015269	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-267	DRR017486	AMPLICON	402	2053413	PRJDB1664	SAMD00003459	1201534	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015780	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003459	DRP001950	DRS015270	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-268	DRR017487	AMPLICON	402	2346549	PRJDB1664	SAMD00003450	1388207	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015781	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003450	DRP001950	DRS015271	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-269	DRR017488	AMPLICON	402	2208272	PRJDB1664	SAMD00003441	1320386	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015782	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003441	DRP001950	DRS015272	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-270	DRR017489	AMPLICON	403	2431639	PRJDB1664	SAMD00003457	1421452	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015783	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003457	DRP001950	DRS015273	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-271	DRR017490	AMPLICON	403	2550693	PRJDB1664	SAMD00003462	1509754	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015784	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003462	DRP001950	DRS015274	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-272	DRR017491	AMPLICON	402	1655245	PRJDB1664	SAMD00003456	990408	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015785	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003456	DRP001950	DRS015275	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-273	DRR017492	AMPLICON	402	2210176	PRJDB1664	SAMD00003471	1299733	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015786	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003471	DRP001950	DRS015276	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-274	DRR017493	AMPLICON	403	4291258	PRJDB1664	SAMD00003455	2478712	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015787	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003455	DRP001950	DRS015277	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-275	DRR017494	AMPLICON	403	2840639	PRJDB1664	SAMD00003475	1658648	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015788	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003475	DRP001950	DRS015278	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-276	DRR017495	AMPLICON	402	2172514	PRJDB1664	SAMD00003458	1273481	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015789	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003458	DRP001950	DRS015279	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-277	DRR017496	AMPLICON	401	2453549	PRJDB1664	SAMD00003468	1425756	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015790	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003468	DRP001950	DRS015280	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-278	DRR017497	AMPLICON	403	2195325	PRJDB1664	SAMD00003466	1312138	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015791	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003466	DRP001950	DRS015281	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-279	DRR017498	AMPLICON	402	2754169	PRJDB1664	SAMD00003444	1600809	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015792	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003444	DRP001950	DRS015282	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-280	DRR017499	AMPLICON	402	2402918	PRJDB1664	SAMD00003472	1441498	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015793	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003472	DRP001950	DRS015283	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-281	DRR017500	AMPLICON	402	2611948	PRJDB1664	SAMD00003443	1519788	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015794	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003443	DRP001950	DRS015284	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-282	DRR017501	AMPLICON	402	2298025	PRJDB1664	SAMD00003439	1338994	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015795	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003439	DRP001950	DRS015285	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-283	DRR017502	AMPLICON	404	2866842	PRJDB1664	SAMD00003447	1661850	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015796	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003447	DRP001950	DRS015286	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-284	DRR017503	AMPLICON	402	2151756	PRJDB1664	SAMD00003474	1287159	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015797	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003474	DRP001950	DRS015287	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-285	DRR017504	AMPLICON	403	5148671	PRJDB1664	SAMD00003453	2968057	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015798	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003453	DRP001950	DRS015288	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-286	DRR017505	AMPLICON	403	1877646	PRJDB1664	SAMD00003461	1127066	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015799	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003461	DRP001950	DRS015289	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-287	DRR017506	AMPLICON	402	2249191	PRJDB1664	SAMD00003464	1349834	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015800	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003464	DRP001950	DRS015290	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-288	DRR017507	AMPLICON	403	1968778	PRJDB1664	SAMD00003446	1168197	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015801	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003446	DRP001950	DRS015291	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-289	DRR017508	AMPLICON	403	2188597	PRJDB1664	SAMD00003477	1291891	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015802	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003477	DRP001950	DRS015292	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-290	DRR017509	AMPLICON	402	2192015	PRJDB1664	SAMD00003452	1300825	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015803	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003452	DRP001950	DRS015293	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-291	DRR017510	AMPLICON	402	1824313	PRJDB1664	SAMD00003469	1075583	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015804	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003469	DRP001950	DRS015294	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-292	DRR017511	AMPLICON	403	2391882	PRJDB1664	SAMD00003467	1423085	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015805	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003467	DRP001950	DRS015295	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-293	DRR017512	AMPLICON	402	2433181	PRJDB1664	SAMD00003449	1436892	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015806	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003449	DRP001950	DRS015296	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-294	DRR017513	AMPLICON	403	1785229	PRJDB1664	SAMD00003448	1050975	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015807	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003448	DRP001950	DRS015297	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-295	DRR017514	AMPLICON	403	2095020	PRJDB1664	SAMD00003442	1226419	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015808	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003442	DRP001950	DRS015298	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-296	DRR017515	AMPLICON	401	2370579	PRJDB1664	SAMD00003454	1392734	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015809	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003454	DRP001950	DRS015299	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-297	DRR017516	AMPLICON	403	2191329	PRJDB1664	SAMD00003463	1295008	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015810	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003463	DRP001950	DRS015300	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-298	DRR017517	AMPLICON	403	1924435	PRJDB1664	SAMD00003460	1132769	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015811	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003460	DRP001950	DRS015301	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-299	DRR017518	AMPLICON	402	2024597	PRJDB1664	SAMD00003465	1195300	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015812	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003465	DRP001950	DRS015302	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-300	DRR017519	AMPLICON	402	2008274	PRJDB1664	SAMD00003476	1179042	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015813	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003476	DRP001950	DRS015303	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-301	DRR017520	AMPLICON	404	2095843	PRJDB1664	SAMD00003470	1247512	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015814	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003470	DRP001950	DRS015304	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-302	DRR017521	AMPLICON	404	2372789	PRJDB1664	SAMD00003445	1406163	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015815	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003445	DRP001950	DRS015305	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-303	DRR017522	AMPLICON	402	1977804	PRJDB1664	SAMD00003451	1174022	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015816	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003451	DRP001950	DRS015306	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
sample-304	DRR076767	AMPLICON	509	8914598	PRJDB1664	SAMD00066807	20013533	KYUSHU	public	sra,unknown_contigs	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070611	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066807	DRP001941	PH.C.1	#�NOMBRE?	Baybay	Philippines
sample-305	DRR076768	AMPLICON	515	13767792	PRJDB1664	SAMD00066808	31273257	KYUSHU	public	sra,unknown_contigs	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070612	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066808	DRP001941	PH.C.2	human gut	Baybay	Philippines
sample-306	DRR076769	AMPLICON	512	8552751	PRJDB1664	SAMD00066809	19330893	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070613	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066809	DRP001941	PH.C.3	human gut	Baybay	Philippines
sample-307	DRR076770	AMPLICON	513	7759325	PRJDB1664	SAMD00066810	17593623	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070614	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066810	DRP001941	PH.C.4	human gut	Baybay	Philippines
sample-308	DRR076771	AMPLICON	516	8536263	PRJDB1664	SAMD00066811	19386122	KYUSHU	public	sra,unknown_contigs	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070615	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066811	DRP001941	PH.C.5	human gut	Baybay	Philippines
sample-309	DRR076772	AMPLICON	517	12578130	PRJDB1664	SAMD00066812	28286245	KYUSHU	public	sra,unknown_contigs	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070616	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066812	DRP001941	PH.C.6	human gut	Baybay	Philippines
sample-310	DRR076773	AMPLICON	517	12985947	PRJDB1664	SAMD00066813	29685291	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070617	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066813	DRP001941	PH.C.7	human gut	Baybay	Philippines
sample-311	DRR076774	AMPLICON	512	8532155	PRJDB1664	SAMD00066814	19458880	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070618	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066814	DRP001941	PH.C.8	human gut	Baybay	Philippines
sample-312	DRR076775	AMPLICON	512	9505376	PRJDB1664	SAMD00066815	21671089	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070619	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066815	DRP001941	PH.C.9	human gut	Baybay	Philippines
sample-313	DRR076776	AMPLICON	514	9253418	PRJDB1664	SAMD00066816	21023303	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070620	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066816	DRP001941	PH.C.10	human gut	Baybay	Philippines
sample-314	DRR076777	AMPLICON	506	7961302	PRJDB1664	SAMD00066817	18010958	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070621	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066817	DRP001941	PH.C.11	human gut	Baybay	Philippines
sample-315	DRR076778	AMPLICON	515	7235707	PRJDB1664	SAMD00066818	16561161	KYUSHU	public	sra,unknown_contigs	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070622	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066818	DRP001941	PH.C.12	human gut	Baybay	Philippines
sample-316	DRR076779	AMPLICON	519	8646087	PRJDB1664	SAMD00066819	19615760	KYUSHU	public	sra,unknown_contigs	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070623	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066819	DRP001941	PH.C.13	human gut	Baybay	Philippines
sample-317	DRR076780	AMPLICON	517	10474864	PRJDB1664	SAMD00066820	23655511	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070624	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066820	DRP001941	PH.C.14	human gut	Baybay	Philippines
sample-318	DRR076781	AMPLICON	514	10581145	PRJDB1664	SAMD00066821	23717266	KYUSHU	public	sra,unknown_contigs	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070625	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066821	DRP001941	PH.C.15	human gut	Baybay	Philippines
sample-319	DRR076782	AMPLICON	510	7225293	PRJDB1664	SAMD00066822	16390434	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070626	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066822	DRP001941	PH.C.16	human gut	Baybay	Philippines
sample-320	DRR076783	AMPLICON	512	8996156	PRJDB1664	SAMD00066823	20389132	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070627	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066823	DRP001941	PH.C.17	human gut	Baybay	Philippines
sample-321	DRR076784	AMPLICON	516	8482918	PRJDB1664	SAMD00066824	19206899	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070628	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066824	DRP001941	PH.C.18	human gut	Baybay	Philippines
sample-322	DRR076785	AMPLICON	517	9391860	PRJDB1664	SAMD00066825	21169994	KYUSHU	public	sra,unknown_contigs	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070629	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066825	DRP001941	PH.C.19	human gut	Baybay	Philippines
sample-323	DRR076786	AMPLICON	510	5481929	PRJDB1664	SAMD00066826	12398761	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070630	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066826	DRP001941	PH.C.20	human gut	Baybay	Philippines
sample-324	DRR076787	AMPLICON	511	8449118	PRJDB1664	SAMD00066827	19025948	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070631	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066827	DRP001941	PH.C.21	human gut	Baybay	Philippines
