study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJNA46879	SAMN00018643	SRX020504	SRR043422	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018699	SRX020504	SRR043422	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018912	SRX020504	SRR043422	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018665	SRX020504	SRR043422	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018634	SRX020504	SRR043422	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018669	SRX020504	SRR043422	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00010557	SRX020504	SRR043422	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018860	SRX020504	SRR043423	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018662	SRX020504	SRR043423	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018699	SRX020504	SRR043423	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018643	SRX020504	SRR043423	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018912	SRX020504	SRR043423	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018665	SRX020504	SRR043423	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018634	SRX020504	SRR043423	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018669	SRX020504	SRR043423	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00010557	SRX020504	SRR043423	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018860	SRX020504	SRR043424	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018662	SRX020504	SRR043424	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018643	SRX020504	SRR043424	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018699	SRX020504	SRR043424	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018912	SRX020504	SRR043424	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018634	SRX020504	SRR043424	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018665	SRX020504	SRR043424	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018669	SRX020504	SRR043424	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00010557	SRX020504	SRR043424	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018860	SRX020504	SRR043425	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018662	SRX020504	SRR043425	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018643	SRX020504	SRR043425	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018699	SRX020504	SRR043425	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018912	SRX020504	SRR043425	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018669	SRX020504	SRR043425	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018634	SRX020504	SRR043425	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018665	SRX020504	SRR043425	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00010557	SRX020504	SRR043425	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018860	SRX020504	SRR043426	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018662	SRX020504	SRR043426	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018643	SRX020504	SRR043426	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018912	SRX020504	SRR043426	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018699	SRX020504	SRR043426	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018634	SRX020504	SRR043426	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018669	SRX020504	SRR043426	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018665	SRX020504	SRR043426	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00010557	SRX020504	SRR043426	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018860	SRX020504	SRR043427	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018662	SRX020504	SRR043427	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018699	SRX020504	SRR043427	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018643	SRX020504	SRR043427	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018912	SRX020504	SRR043427	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018669	SRX020504	SRR043427	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018665	SRX020504	SRR043427	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018634	SRX020504	SRR043427	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00010557	SRX020504	SRR043427	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018860	SRX020504	SRR043428	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018662	SRX020504	SRR043428	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018912	SRX020504	SRR043428	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018699	SRX020504	SRR043428	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018643	SRX020504	SRR043428	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018669	SRX020504	SRR043428	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018665	SRX020504	SRR043428	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018634	SRX020504	SRR043428	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00010557	SRX020504	SRR043428	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018837	SRX020505	SRR043429	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018835	SRX020505	SRR043429	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018876	SRX020505	SRR043429	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018843	SRX020505	SRR043429	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018922	SRX020505	SRR043429	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018839	SRX020505	SRR043429	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018636	SRX020505	SRR043429	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018629	SRX020505	SRR043429	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00010557	SRX020505	SRR043429	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018837	SRX020505	SRR043430	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018835	SRX020505	SRR043430	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018876	SRX020505	SRR043430	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018922	SRX020505	SRR043430	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018843	SRX020505	SRR043430	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018839	SRX020505	SRR043430	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018629	SRX020505	SRR043430	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018636	SRX020505	SRR043430	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00010557	SRX020505	SRR043430	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018876	SRX020505	SRR043431	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018837	SRX020505	SRR043431	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018835	SRX020505	SRR043431	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018843	SRX020505	SRR043431	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018922	SRX020505	SRR043431	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018839	SRX020505	SRR043431	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018629	SRX020505	SRR043431	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018636	SRX020505	SRR043431	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00010557	SRX020505	SRR043431	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018837	SRX020505	SRR043432	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018876	SRX020505	SRR043432	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018835	SRX020505	SRR043432	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018843	SRX020505	SRR043432	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018839	SRX020505	SRR043432	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018922	SRX020505	SRR043432	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018636	SRX020505	SRR043432	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018629	SRX020505	SRR043432	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00010557	SRX020505	SRR043432	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018876	SRX020505	SRR043433	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018837	SRX020505	SRR043433	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018835	SRX020505	SRR043433	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018843	SRX020505	SRR043433	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018839	SRX020505	SRR043433	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018922	SRX020505	SRR043433	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018629	SRX020505	SRR043433	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018636	SRX020505	SRR043433	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00010557	SRX020505	SRR043433	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018835	SRX020505	SRR043434	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018876	SRX020505	SRR043434	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018837	SRX020505	SRR043434	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018843	SRX020505	SRR043434	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018922	SRX020505	SRR043434	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018839	SRX020505	SRR043434	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018629	SRX020505	SRR043434	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018636	SRX020505	SRR043434	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00010557	SRX020505	SRR043434	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018837	SRX020505	SRR043435	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018876	SRX020505	SRR043435	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018835	SRX020505	SRR043435	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018839	SRX020505	SRR043435	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018843	SRX020505	SRR043435	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018922	SRX020505	SRR043435	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018629	SRX020505	SRR043435	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018636	SRX020505	SRR043435	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00010557	SRX020505	SRR043435	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018876	SRX020505	SRR043436	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018835	SRX020505	SRR043436	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018837	SRX020505	SRR043436	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018839	SRX020505	SRR043436	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018922	SRX020505	SRR043436	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018843	SRX020505	SRR043436	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018629	SRX020505	SRR043436	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018636	SRX020505	SRR043436	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00010557	SRX020505	SRR043436	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018876	SRX020505	SRR043437	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018837	SRX020505	SRR043437	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018835	SRX020505	SRR043437	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018922	SRX020505	SRR043437	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018839	SRX020505	SRR043437	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018843	SRX020505	SRR043437	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018636	SRX020505	SRR043437	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018629	SRX020505	SRR043437	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00010557	SRX020505	SRR043437	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018868	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018832	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018805	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018924	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018802	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018862	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018920	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018801	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018799	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018919	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018796	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018874	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018917	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018795	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018916	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018840	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018829	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018909	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018870	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018773	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018836	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018770	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018889	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018830	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018640	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018637	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018675	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018680	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018720	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018713	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018648	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018718	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018705	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018676	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018710	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018677	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018619	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018642	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018875	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018831	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018800	SRX020587	SRR043443	646099	human metagenome		Protected file(s). Go to dbGap	
