Run,Assay Type,BioSample,Center Name,Collection_Date,common_name,Consent,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA_last_update,environment_(biome),environment_(feature),environment_(material),Experiment,External_Id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),human_gut_environmental_package,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,Sample Name,Sample_Name,Sequencing_method,SRA_accession,SRA Study,Submitter_Id,Title,AvgSpotLen,Bases,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region,study_accession,sample_accession,experiment_accession,tax_id,scientific_name,fastq_ftp,submitted_ftp,sra_ftp,submitted_sra
ERR4281594,AMPLICON,SAMEA7001125,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234254,SAMEA7001125,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:17Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7001125,120-12M,12M,ERS4769204,ERP122450,120-12M,16SrRNAprofile,501,21501154,15026818,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7001125,ERX4234254,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/004/ERR4281594/ERR4281594_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/004/ERR4281594/ERR4281594_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281594/120-12M_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281594/120-12M_S42_L001_R2_001.fastq.gz
ERR4281595,AMPLICON,SAMEA7001126,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234255,SAMEA7001126,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:17Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7001126,1201-3Y,3Y,ERS4769205,ERP122450,1201-3Y,16SrRNAprofile,501,68001537,47981719,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7001126,ERX4234255,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/005/ERR4281595/ERR4281595_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/005/ERR4281595/ERR4281595_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281595/1201-3Y_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281595/1201-3Y_S42_L001_R2_001.fastq.gz
ERR4281596,AMPLICON,SAMEA7001127,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234256,SAMEA7001127,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:17Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7001127,1201-4M,4M,ERS4769206,ERP122450,1201-4M,16SrRNAprofile,501,32646493,22879278,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7001127,ERX4234256,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/006/ERR4281596/ERR4281596_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/006/ERR4281596/ERR4281596_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281596/1201-4M_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281596/1201-4M_S42_L001_R2_001.fastq.gz
ERR4281597,AMPLICON,SAMEA7001128,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234257,SAMEA7001128,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:17Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7001128,1201-5Y,5Y,ERS4769207,ERP122450,1201-5Y,16SrRNAprofile,501,82840371,56920704,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7001128,ERX4234257,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/007/ERR4281597/ERR4281597_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/007/ERR4281597/ERR4281597_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281597/1201-5Y_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281597/1201-5Y_S42_L001_R2_001.fastq.gz
ERR4281598,AMPLICON,SAMEA7001129,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234258,SAMEA7001129,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:17Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7001129,1201-NB,NB,ERS4769208,ERP122450,1201-NB,16SrRNAprofile,491,85825419,56545458,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7001129,ERX4234258,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/008/ERR4281598/ERR4281598_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/008/ERR4281598/ERR4281598_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281598/1201-B_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281598/1201-B_S42_L001_R2_001.fastq.gz
ERR4281599,AMPLICON,SAMEA7001130,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234259,SAMEA7001130,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:17Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7001130,1201-M,M,ERS4769209,ERP122450,1201-M,16SrRNAprofile,501,138361757,101951326,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7001130,ERX4234259,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/009/ERR4281599/ERR4281599_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/009/ERR4281599/ERR4281599_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281599/1201-M_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281599/1201-M_S42_L001_R2_001.fastq.gz
ERR4281600,AMPLICON,SAMEA7001131,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234260,SAMEA7001131,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:17Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7001131,1203-12M,12M,ERS4769210,ERP122450,1203-12M,16SrRNAprofile,501,30691512,20921987,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7001131,ERX4234260,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/000/ERR4281600/ERR4281600_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/000/ERR4281600/ERR4281600_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281600/1203-12M_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281600/1203-12M_S42_L001_R2_001.fastq.gz
ERR4281601,AMPLICON,SAMEA7001132,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234261,SAMEA7001132,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:17Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7001132,1203-4M,4M,ERS4769211,ERP122450,1203-4M,16SrRNAprofile,501,60017691,41425234,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7001132,ERX4234261,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/001/ERR4281601/ERR4281601_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/001/ERR4281601/ERR4281601_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281601/1203-4M_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281601/1203-4M_S42_L001_R2_001.fastq.gz
ERR4281602,AMPLICON,SAMEA7001133,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234262,SAMEA7001133,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:17Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7001133,1203-NB,NB,ERS4769212,ERP122450,1203-NB,16SrRNAprofile,501,72069413,49152960,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7001133,ERX4234262,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/002/ERR4281602/ERR4281602_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/002/ERR4281602/ERR4281602_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281602/1203-B_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281602/1203-B_S42_L001_R2_001.fastq.gz
ERR4281603,AMPLICON,SAMEA7001134,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234263,SAMEA7001134,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:17Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7001134,1203-M,M,ERS4769213,ERP122450,1203-M,16SrRNAprofile,501,70165113,51410953,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7001134,ERX4234263,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/003/ERR4281603/ERR4281603_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/003/ERR4281603/ERR4281603_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281603/1203-M_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281603/1203-M_S42_L001_R2_001.fastq.gz
ERR4281604,AMPLICON,SAMEA7001135,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234264,SAMEA7001135,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:17Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7001135,120-3Y,3Y,ERS4769214,ERP122450,120-3Y,16SrRNAprofile,501,83513431,56086623,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7001135,ERX4234264,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/004/ERR4281604/ERR4281604_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/004/ERR4281604/ERR4281604_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281604/120-3Y_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281604/120-3Y_S42_L001_R2_001.fastq.gz
ERR4281605,AMPLICON,SAMEA7001136,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234265,SAMEA7001136,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:17Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7001136,1204-12M,12M,ERS4769215,ERP122450,1204-12M,16SrRNAprofile,501,164943205,113128836,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7001136,ERX4234265,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/005/ERR4281605/ERR4281605_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/005/ERR4281605/ERR4281605_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281605/1204-12M_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281605/1204-12M_S42_L001_R2_001.fastq.gz
ERR4281606,AMPLICON,SAMEA7001137,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234266,SAMEA7001137,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:17Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7001137,1204-3Y,3Y,ERS4769216,ERP122450,1204-3Y,16SrRNAprofile,501,59370436,41854130,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7001137,ERX4234266,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/006/ERR4281606/ERR4281606_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/006/ERR4281606/ERR4281606_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281606/1204-3Y_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281606/1204-3Y_S42_L001_R2_001.fastq.gz
ERR4281607,AMPLICON,SAMEA7001138,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234267,SAMEA7001138,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:18Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7001138,1204-4M,4M,ERS4769217,ERP122450,1204-4M,16SrRNAprofile,501,32219842,22788590,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7001138,ERX4234267,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/007/ERR4281607/ERR4281607_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/007/ERR4281607/ERR4281607_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281607/1204-4M_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281607/1204-4M_S42_L001_R2_001.fastq.gz
ERR4281608,AMPLICON,SAMEA7001139,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234268,SAMEA7001139,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:18Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7001139,1204-5Y,5Y,ERS4769218,ERP122450,1204-5Y,16SrRNAprofile,501,82082421,57713246,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7001139,ERX4234268,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/008/ERR4281608/ERR4281608_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/008/ERR4281608/ERR4281608_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281608/1204-5Y_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281608/1204-5Y_S42_L001_R2_001.fastq.gz
ERR4281609,AMPLICON,SAMEA7001140,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234269,SAMEA7001140,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:18Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7001140,1204-NB,NB,ERS4769219,ERP122450,1204-NB,16SrRNAprofile,495,88681800,56635557,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7001140,ERX4234269,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/009/ERR4281609/ERR4281609_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/009/ERR4281609/ERR4281609_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281609/1204-B_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281609/1204-B_S42_L001_R2_001.fastq.gz
ERR4281610,AMPLICON,SAMEA7001141,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234270,SAMEA7001141,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:18Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7001141,120-4M,4M,ERS4769220,ERP122450,120-4M,16SrRNAprofile,501,32819445,22967236,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7001141,ERX4234270,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/000/ERR4281610/ERR4281610_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/000/ERR4281610/ERR4281610_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281610/120-4M_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281610/120-4M_S42_L001_R2_001.fastq.gz
ERR4281611,AMPLICON,SAMEA7001142,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234271,SAMEA7001142,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:18Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7001142,1204-M,M,ERS4769221,ERP122450,1204-M,16SrRNAprofile,501,85986760,63114031,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7001142,ERX4234271,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/001/ERR4281611/ERR4281611_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/001/ERR4281611/ERR4281611_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281611/1204-M_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281611/1204-M_S42_L001_R2_001.fastq.gz
ERR4281612,AMPLICON,SAMEA7001143,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234272,SAMEA7001143,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:18Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7001143,120-5Y,5Y,ERS4769222,ERP122450,120-5Y,16SrRNAprofile,501,30072963,20448683,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7001143,ERX4234272,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/002/ERR4281612/ERR4281612_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/002/ERR4281612/ERR4281612_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281612/120-5Y_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281612/120-5Y_S42_L001_R2_001.fastq.gz
ERR4281613,AMPLICON,SAMEA7001144,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4234273,SAMEA7001144,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:18Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7001144,1206-NB,NB,ERS4769223,ERP122450,1206-NB,16SrRNAprofile,501,107289595,78593259,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7001144,ERX4234273,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/003/ERR4281613/ERR4281613_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/003/ERR4281613/ERR4281613_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281613/1206-B_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281613/1206-B_S42_L001_R2_001.fastq.gz
