sample-id,Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,host_body_product,host_diet,host,host_subject_id,Instrument,isol_growth_condt,isolate,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,misc_param,Organism,Platform,ReleaseDate,Sample Name,source_material_id,SRA Study
sample-164,SRR15032370,AMPLICON,301,3856111,PRJNA743361,SAMN20031455,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1692795,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343877,USA,North America,USA: California,stool,Fiber,Homo sapiens,8038,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v233,8039,37.4275 N 122.1697 W,fefifo_8038_8_323__16S,SINGLE,PCR,METAGENOMIC,8,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8038_8_323,8039,SRP326733
sample-165,SRR15032371,AMPLICON,301,2254189,PRJNA743361,SAMN20031454,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1037372,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343876,USA,North America,USA: California,stool,Fiber,Homo sapiens,8036,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v232,7037,37.4275 N 122.1697 W,fefifo_8036_7_321__16S,SINGLE,PCR,METAGENOMIC,7,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8036_7_321,7037,SRP326733
sample-166,SRR15032372,AMPLICON,301,2334255,PRJNA743361,SAMN20031247,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1074960,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343875,USA,North America,USA: California,stool,Fiber,Homo sapiens,8007,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v25,5008,37.4275 N 122.1697 W,fefifo_8007_5_12__16S,SINGLE,PCR,METAGENOMIC,5,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8007_5_12,5008,SRP326733
sample-167,SRR15032373,AMPLICON,301,2077803,PRJNA743361,SAMN20031453,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",978463,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343874,USA,North America,USA: California,stool,Fiber,Homo sapiens,8041,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v231,6041,37.4275 N 122.1697 W,fefifo_8041_6_320__16S,SINGLE,PCR,METAGENOMIC,6,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8041_6_320,6041,SRP326733
sample-168,SRR15032374,AMPLICON,301,7023534,PRJNA743361,SAMN20031452,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",3055817,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343873,USA,North America,USA: California,stool,Fermented,Homo sapiens,8024,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v230,9025,37.4275 N 122.1697 W,fefifo_8024_9_319__16S,SINGLE,PCR,METAGENOMIC,9,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8024_9_319,9025,SRP326733
sample-169,SRR15032375,AMPLICON,301,4302193,PRJNA743361,SAMN20031451,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1903129,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343872,USA,North America,USA: California,stool,Fiber,Homo sapiens,8036,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v229,8037,37.4275 N 122.1697 W,fefifo_8036_8_318__16S,SINGLE,PCR,METAGENOMIC,8,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8036_8_318,8037,SRP326733
sample-170,SRR15032376,AMPLICON,301,5758431,PRJNA743361,SAMN20031450,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",2533159,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343871,USA,North America,USA: California,stool,Fiber,Homo sapiens,8041,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v228,7041,37.4275 N 122.1697 W,fefifo_8041_7_317__16S,SINGLE,PCR,METAGENOMIC,7,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8041_7_317,7041,SRP326733
sample-171,SRR15032377,AMPLICON,301,6359528,PRJNA743361,SAMN20031449,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",2780136,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343870,USA,North America,USA: California,stool,Fiber,Homo sapiens,8037,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v227,8038,37.4275 N 122.1697 W,fefifo_8037_8_316__16S,SINGLE,PCR,METAGENOMIC,8,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8037_8_316,8038,SRP326733
sample-172,SRR15032378,AMPLICON,301,5196464,PRJNA743361,SAMN20031448,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",2247852,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343869,USA,North America,USA: California,stool,Fiber,Homo sapiens,8037,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v226,9038,37.4275 N 122.1697 W,fefifo_8037_9_314__16S,SINGLE,PCR,METAGENOMIC,9,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8037_9_314,9038,SRP326733
sample-173,SRR15032379,AMPLICON,301,4518010,PRJNA743361,SAMN20031447,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",2006753,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343868,USA,North America,USA: California,stool,Fiber,Homo sapiens,8036,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v225,5037,37.4275 N 122.1697 W,fefifo_8036_5_313__16S,SINGLE,PCR,METAGENOMIC,5,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8036_5_313,5037,SRP326733
sample-174,SRR15032380,AMPLICON,301,13780081,PRJNA743361,SAMN20031446,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",6064071,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343867,USA,North America,USA: California,stool,Fermented,Homo sapiens,8030,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v224,8031,37.4275 N 122.1697 W,fefifo_8030_8_312__16S,SINGLE,PCR,METAGENOMIC,8,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8030_8_312,8031,SRP326733
sample-175,SRR15032381,AMPLICON,301,2860704,PRJNA743361,SAMN20031445,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1306285,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343866,USA,North America,USA: California,stool,Fermented,Homo sapiens,8030,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v223,9031,37.4275 N 122.1697 W,fefifo_8030_9_311__16S,SINGLE,PCR,METAGENOMIC,9,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8030_9_311,9031,SRP326733
sample-176,SRR15032382,AMPLICON,301,772667,PRJNA743361,SAMN20031444,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",412286,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343865,USA,North America,USA: California,stool,Fiber,Homo sapiens,8038,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v222,9039,37.4275 N 122.1697 W,fefifo_8038_9_310__16S,SINGLE,PCR,METAGENOMIC,9,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8038_9_310,9039,SRP326733
sample-177,SRR15032383,AMPLICON,301,1347577,PRJNA743361,SAMN20031246,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",666812,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343864,USA,North America,USA: California,stool,Fiber,Homo sapiens,8037,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v24,1038,37.4275 N 122.1697 W,fefifo_8037_1_119__16S,SINGLE,PCR,METAGENOMIC,1,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8037_1_119,1038,SRP326733
sample-178,SRR15032384,AMPLICON,301,3748955,PRJNA743361,SAMN20031443,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1670999,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343863,USA,North America,USA: California,stool,Fiber,Homo sapiens,8023,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v221,1023,37.4275 N 122.1697 W,fefifo_8023_1_31__16S,SINGLE,PCR,METAGENOMIC,1,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8023_1_31,1023,SRP326733
sample-179,SRR15032385,AMPLICON,301,10174703,PRJNA743361,SAMN20031442,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",4434580,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343862,USA,North America,USA: California,stool,Fiber,Homo sapiens,8036,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v220,6037,37.4275 N 122.1697 W,fefifo_8036_6_309__16S,SINGLE,PCR,METAGENOMIC,6,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8036_6_309,6037,SRP326733
sample-180,SRR15032386,AMPLICON,301,3587920,PRJNA743361,SAMN20031441,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1641313,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343861,USA,North America,USA: California,stool,Fermented,Homo sapiens,8024,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v219,8025,37.4275 N 122.1697 W,fefifo_8024_8_308__16S,SINGLE,PCR,METAGENOMIC,8,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8024_8_308,8025,SRP326733
sample-181,SRR15032387,AMPLICON,301,15359428,PRJNA743361,SAMN20031440,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",6660249,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343860,USA,North America,USA: California,stool,Fermented,Homo sapiens,8025,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v218,8026,37.4275 N 122.1697 W,fefifo_8025_8_306__16S,SINGLE,PCR,METAGENOMIC,8,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8025_8_306,8026,SRP326733
sample-182,SRR15032388,AMPLICON,301,21023044,PRJNA743361,SAMN20031439,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",9359780,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343859,USA,North America,USA: California,stool,Fiber,Homo sapiens,8038,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v217,7039,37.4275 N 122.1697 W,fefifo_8038_7_305__16S,SINGLE,PCR,METAGENOMIC,7,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8038_7_305,7039,SRP326733
sample-183,SRR15032389,AMPLICON,301,10389316,PRJNA743361,SAMN20031438,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",4468837,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343858,USA,North America,USA: California,stool,Fermented,Homo sapiens,8025,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v216,9026,37.4275 N 122.1697 W,fefifo_8025_9_304__16S,SINGLE,PCR,METAGENOMIC,9,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8025_9_304,9026,SRP326733
sample-184,SRR15032390,AMPLICON,301,21543172,PRJNA743361,SAMN20031437,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",9388809,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343857,USA,North America,USA: California,stool,Fiber,Homo sapiens,8037,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v215,7038,37.4275 N 122.1697 W,fefifo_8037_7_303__16S,SINGLE,PCR,METAGENOMIC,7,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8037_7_303,7038,SRP326733
sample-185,SRR15032391,AMPLICON,301,7964761,PRJNA743361,SAMN20031436,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",3505123,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343856,USA,North America,USA: California,stool,Fiber,Homo sapiens,8017,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v214,8018,37.4275 N 122.1697 W,fefifo_8017_8_302__16S,SINGLE,PCR,METAGENOMIC,8,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8017_8_302,8018,SRP326733
sample-186,SRR15032392,AMPLICON,301,3061170,PRJNA743361,SAMN20031435,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1372801,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343855,USA,North America,USA: California,stool,Fiber,Homo sapiens,8023,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v213,2023,37.4275 N 122.1697 W,fefifo_8023_2_30__16S,SINGLE,PCR,METAGENOMIC,2,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8023_2_30,2023,SRP326733
sample-187,SRR15032393,AMPLICON,301,2207835,PRJNA743361,SAMN20031434,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1020922,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343854,USA,North America,USA: California,stool,Fiber,Homo sapiens,8018,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v212,1019,37.4275 N 122.1697 W,fefifo_8018_1_3__16S,SINGLE,PCR,METAGENOMIC,1,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8018_1_3,1019,SRP326733
sample-188,SRR15032394,AMPLICON,301,2305660,PRJNA743361,SAMN20031245,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1068767,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343853,USA,North America,USA: California,stool,Fiber,Homo sapiens,8001,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v23,9002,37.4275 N 122.1697 W,fefifo_8001_9_118__16S,SINGLE,PCR,METAGENOMIC,9,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8001_9_118,9002,SRP326733
sample-189,SRR15032395,AMPLICON,301,3762500,PRJNA743361,SAMN20031433,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1681433,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343852,USA,North America,USA: California,stool,Fiber,Homo sapiens,8023,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v211,9023,37.4275 N 122.1697 W,fefifo_8023_9_299__16S,SINGLE,PCR,METAGENOMIC,9,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8023_9_299,9023,SRP326733
sample-190,SRR15032396,AMPLICON,301,2440508,PRJNA743361,SAMN20031432,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1141836,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343851,USA,North America,USA: California,stool,Fermented,Homo sapiens,8027,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v210,8028,37.4275 N 122.1697 W,fefifo_8027_8_298__16S,SINGLE,PCR,METAGENOMIC,8,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8027_8_298,8028,SRP326733
sample-191,SRR15032397,AMPLICON,301,7799211,PRJNA743361,SAMN20031431,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",3380480,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343850,USA,North America,USA: California,stool,Fiber,Homo sapiens,8039,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v209,5040,37.4275 N 122.1697 W,fefifo_8039_5_297__16S,SINGLE,PCR,METAGENOMIC,5,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8039_5_297,5040,SRP326733
sample-192,SRR15032398,AMPLICON,301,2615088,PRJNA743361,SAMN20031430,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1204641,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343849,USA,North America,USA: California,stool,Fiber,Homo sapiens,8035,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v208,5036,37.4275 N 122.1697 W,fefifo_8035_5_296__16S,SINGLE,PCR,METAGENOMIC,5,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8035_5_296,5036,SRP326733
sample-193,SRR15032399,AMPLICON,301,2685221,PRJNA743361,SAMN20031429,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1208145,SONNENBURGLAB,2017,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343848,USA,North America,USA: California,stool,Fermented,Homo sapiens,8032,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v207,9033,37.4275 N 122.1697 W,fefifo_8032_9_295__16S,SINGLE,PCR,METAGENOMIC,9,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8032_9_295,9033,SRP326733
sample-194,SRR15032400,AMPLICON,301,6266218,PRJNA743361,SAMN20031428,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",2757882,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343847,USA,North America,USA: California,stool,Fermented,Homo sapiens,8027,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v206,9028,37.4275 N 122.1697 W,fefifo_8027_9_294__16S,SINGLE,PCR,METAGENOMIC,9,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8027_9_294,9028,SRP326733
sample-195,SRR15032401,AMPLICON,301,10371557,PRJNA743361,SAMN20031427,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",4483828,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343846,USA,North America,USA: California,stool,Fiber,Homo sapiens,8017,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v205,9018,37.4275 N 122.1697 W,fefifo_8017_9_293__16S,SINGLE,PCR,METAGENOMIC,9,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8017_9_293,9018,SRP326733
sample-196,SRR15032402,AMPLICON,301,10230990,PRJNA743361,SAMN20031426,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",4492224,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343845,USA,North America,USA: California,stool,Fermented,Homo sapiens,8016,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v204,7017,37.4275 N 122.1697 W,fefifo_8016_7_292__16S,SINGLE,PCR,METAGENOMIC,7,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8016_7_292,7017,SRP326733
sample-197,SRR15032403,AMPLICON,301,12083344,PRJNA743361,SAMN20031425,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",5151057,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343844,USA,North America,USA: California,stool,Fiber,Homo sapiens,8023,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v203,7023,37.4275 N 122.1697 W,fefifo_8023_7_291__16S,SINGLE,PCR,METAGENOMIC,7,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8023_7_291,7023,SRP326733
sample-198,SRR15032404,AMPLICON,301,4415670,PRJNA743361,SAMN20031424,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1985290,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343843,USA,North America,USA: California,stool,Fiber,Homo sapiens,8018,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v202,6019,37.4275 N 122.1697 W,fefifo_8018_6_290__16S,SINGLE,PCR,METAGENOMIC,6,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8018_6_290,6019,SRP326733
sample-199,SRR15032405,AMPLICON,301,1430954,PRJNA743361,SAMN20031244,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",691188,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343842,USA,North America,USA: California,stool,Fiber,Homo sapiens,8017,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v22,4018,37.4275 N 122.1697 W,fefifo_8017_4_117__16S,SINGLE,PCR,METAGENOMIC,4,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8017_4_117,4018,SRP326733
sample-200,SRR15032406,AMPLICON,301,1572123,PRJNA743361,SAMN20031226,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",742308,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343841,USA,North America,USA: California,stool,Fermented,Homo sapiens,8016,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v4,4017,37.4275 N 122.1697 W,fefifo_8016_4_100__16S,SINGLE,PCR,METAGENOMIC,4,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8016_4_100,4017,SRP326733
sample-201,SRR15032407,AMPLICON,301,3016321,PRJNA743361,SAMN20031423,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1341651,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343840,USA,North America,USA: California,stool,Fermented,Homo sapiens,8032,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v201,1033,37.4275 N 122.1697 W,fefifo_8032_1_29__16S,SINGLE,PCR,METAGENOMIC,1,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8032_1_29,1033,SRP326733
sample-202,SRR15032408,AMPLICON,301,4566471,PRJNA743361,SAMN20031422,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",2163034,SONNENBURGLAB,2017,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",human_gut,healthy_adults,stool,SRX11343839,USA,North America,USA: California,stool,Fiber,Homo sapiens,8017,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v200,6018,37.4275 N 122.1697 W,fefifo_8017_6_289__16S,SINGLE,PCR,METAGENOMIC,6,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8017_6_289,6018,SRP326733
sample-203,SRR15032409,AMPLICON,301,5350275,PRJNA743361,SAMN20031421,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",2417043,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343838,USA,North America,USA: California,stool,Fermented,Homo sapiens,8021,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v199,7022,37.4275 N 122.1697 W,fefifo_8021_7_288__16S,SINGLE,PCR,METAGENOMIC,7,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8021_7_288,7022,SRP326733
sample-204,SRR15032410,AMPLICON,301,5569704,PRJNA743361,SAMN20031420,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",2519662,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343837,USA,North America,USA: California,stool,Fiber,Homo sapiens,8022,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v198,5024,37.4275 N 122.1697 W,fefifo_8022_5_287__16S,SINGLE,PCR,METAGENOMIC,5,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8022_5_287,5024,SRP326733
