folder	dataset	sample-id	ace	berger_parker_d	brillouin_d	chao1	dominance	doubles	enspie	faith_pd	fisher_alpha	gini_index	goods_coverage	heip_e	lladser_pe	margalef	mcintosh_d	menhinick	observed_features	pielou_evenness	robbins	shannon_entropy	simpson	singles	strong	sample-frequency	Run	Alias	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center Name	Collection_Date	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	ena_checklist	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	environment_(biome)	environment_(feature)	environment_(material)	Experiment	geo_loc_name_country	geo_loc_name_country_continent	geographic_location_(country_and/or_sea)	geographic_location_(latitude)	geographic_location_(longitude)	human_gut_environmental_package	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	Instrument	Investigation_type	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	project_name	ReleaseDate	Sample Name	sample_name	Sequencing_method	SRA_accession	SRA Study	title	host_subject_id	INSDC_center_alias	run_accession	numID	group
248_citizen	248_citizen_before	sample-59	62.37252861602497	0.220264565156206	2.816220791475928	62.0	0.0965997457661154	4	10.35199411829894	4.75429754562848	7.302618567371782	0.9961724974640542	0.9999718547706165	0.2590160171946665	0.0004213192224432	5.821647979696839	0.6928708273241712	0.3289228811600574	62	0.6836165864851143	2.814522938361948e-05	4.070387356968938	0.9034002542338846	1	0.6403929437186203	35530.0	ERR1700221	OMG62	AMPLICON	252	10822258	PRJEB16344	SAMEA4518793	5061788	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770509	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:33Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4518793	ERS1417972	16S sequencing	ERS1417972	ERP018192	Healthy human gut 16S metagenome	subject3249		ERR1700221	9952.2313	before
248_citizen	248_citizen_after	sample-432	149.38486351819412	0.4410647907590231	2.38958163813652	147.0	0.2244770636053679	21	4.4547981158467325	4.20173932346834	20.2204467178775	0.9963656334603702	0.9995203645229626	0.0702357144440145	0.001645034847094	14.120122607041331	0.5295578408721285	0.9103900836019228	144	0.4832899414276985	0.0004796354770374	3.4651526339880467	0.7755229363946321	12	0.7982377837288106	25019.0	ERR1700594	OMG439	AMPLICON	289	9448796	PRJEB16344	SAMEA4519170	4806137	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770882	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:31Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519170	ERS1418349	16S sequencing	ERS1418349	ERP018192	Healthy human gut 16S metagenome	subject3419		ERR1700594	6823.8697	after
248_citizen	248_citizen_after	sample-327	90.1226475180802	0.2254173397953688	3.147157214736416	89.25	0.0793786539977827	7	12.597845259859564	6.650112218935899	13.460020132489484	0.9944475616758356	0.9994614970382336	0.2620120828915629	0.0018890140380883	9.522605022388015	0.725789991939842	0.9132542839667545	88	0.7078934996626435	0.0005385029617662	4.572589654348691	0.9206213460022172	5	0.6413876242228422	9285.0	ERR1700489	OMG334	AMPLICON	252	3127368	PRJEB16344	SAMEA4519065	1583021	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770777	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:33Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519065	ERS1418244	16S sequencing	ERS1418244	ERP018192	Healthy human gut 16S metagenome	subject3264		ERR1700489	6846.0001	after
248_citizen	248_citizen_before	sample-231	81.54809917355372	0.2993496101065822	2.650925801027503	80.3	0.1360350934252691	9	7.351044313792085	5.812225946444606	10.020928389729477	0.9963699173112212	0.9998978445193584	0.1679734059722848	0.0006564968378117	7.679127651897873	0.6348753928340529	0.4668315456728237	80	0.6066034235568412	0.0001021554806415	3.834903225838852	0.8639649065747308	3	0.690368015119011	29367.0	ERR1700393	OMG235	AMPLICON	252	9412146	PRJEB16344	SAMEA4518966	4529844	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770681	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4518966	ERS1418145	16S sequencing	ERS1418145	ERP018192	Healthy human gut 16S metagenome	subject3482		ERR1700393	4918.9726	before
248_citizen	248_citizen_after	sample-283	254.2353052861603	0.3338648180242634	3.138902069478999	247.6341463414634	0.1330954888279483	40	7.513402661548458	6.653845671849719	36.21925433534494	0.9921012070468646	0.9992374350086656	0.0933642206775629	0.0015527887327074	23.466714861251795	0.6389391769416892	1.4247624387709024	242	0.5751629276441556	0.0007625649913344	4.554636563164531	0.8669045111720517	22	0.7376051677958091	28850.0	ERR1700445	OMG290	AMPLICON	286	11086982	PRJEB16344	SAMEA4519021	5802043	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770733	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:33Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519021	ERS1418200	16S sequencing	ERS1418200	ERP018192	Healthy human gut 16S metagenome	subject1309		ERR1700445	8192.3682	after
248_citizen	248_citizen_after	sample-437	85.00008498843984	0.2250939489224633	2.7107788558012107	84.25	0.1215121971128742	7	8.22962652112271	6.0294263634143945	10.633929122416571	0.9962109593574118	0.9998082675051768	0.1727147325189813	0.0015081144184365	8.063844147848869	0.6554729902728096	0.5139737652521149	83	0.6152818448968612	0.0001917324948232	3.922446022609374	0.8784878028871258	5	0.6809848489748549	26078.0	ERR1700599	OMG444	AMPLICON	252	8277426	PRJEB16344	SAMEA4519175	3852247	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770887	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:31Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519175	ERS1418354	16S sequencing	ERS1418354	ERP018192	Healthy human gut 16S metagenome	subject3426		ERR1700599	7926.3505	after
248_citizen	248_citizen_before	sample-11	165.42995656571665	0.1376841179611193	3.5273814189433788	165.0	0.0553188709121351	23	18.07701392872488	8.819276905460942	20.521038347768275	0.9918395778333368	0.9999842969755977	0.2029344969940406	0.0004110226337666	14.8259882433172	0.7678430944943867	0.6538461893733575	165	0.6922515711392111	1.570302440249992e-05	5.099348126329338	0.9446811290878648	1	0.6733505400412847	63682.0	ERR1700173	OMG12	AMPLICON	252	20908586	PRJEB16344	SAMEA4518743	10255032	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770461	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:31Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4518743	ERS1417922	16S sequencing	ERS1417922	ERP018192	Healthy human gut 16S metagenome	subject724		ERR1700173	8123.5335	before
248_citizen	248_citizen_before	sample-5	144.4869015777611	0.178266770065917	3.653321535933413	144.27272727272728	0.0531362868974376	10	18.819531028394504	7.912299987021839	23.10018376998317	0.9906065513645126	0.999127568825126	0.277391499427992	0.0023967113299756	15.149135610874149	0.7771383361548106	1.388236458711781	141	0.7445786889559799	0.0008724311748739	5.315957785702987	0.9468637131025625	9	0.6090167721284021	10316.0	ERR1700167	OMG5	AMPLICON	252	3944388	PRJEB16344	SAMEA4518736	1963810	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770455	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:31Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4518736	ERS1417915	16S sequencing	ERS1417915	ERP018192	Healthy human gut 16S metagenome	subject204		ERR1700167	6567.0856	before
248_citizen	248_citizen_after	sample-320	92.0	0.1387885045603166	3.077683493368752	92.0	0.0731286544330308	5	13.674530288476335	6.714110716832932	11.47173637056663	0.9950164331925307	1.0	0.2293636186593053	0.0007371611074373	8.700418139673301	0.7335051745095037	0.4927047673043469	92	0.6822988979154693	0.0	4.451019133100983	0.9268713455669692	0	0.6730725585408982	34866.0	ERR1700482	OMG327	AMPLICON	252	11556307	PRJEB16344	SAMEA4519058	5463612	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770770	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:33Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519058	ERS1418237	16S sequencing	ERS1418237	ERP018192	Healthy human gut 16S metagenome	subject3252		ERR1700482	3570.8185	after
248_citizen	248_citizen_before	sample-236	132.9305764870684	0.3128878376762294	2.8905172150826983	131.33333333333334	0.1252580483673956	17	7.983518927796879	7.443056684897902	15.42464402153442	0.9953108225275424	0.9999468487981183	0.1314330877222498	0.0002704220625403	11.577512486495444	0.6484456042038362	0.4775269038204349	131	0.5938538752965292	5.315120188155255e-05	4.176825506062761	0.8747419516326044	4	0.7419958499460424	75257.0	ERR1700398	OMG240	AMPLICON	252	23057590	PRJEB16344	SAMEA4518971	11199167	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770686	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4518971	ERS1418150	16S sequencing	ERS1418150	ERP018192	Healthy human gut 16S metagenome	subject3491		ERR1700398	1825.0818	before
248_citizen	248_citizen_after	sample-463	53.2132464206728	0.4732614669203128	2.0265385383780674	50.0	0.2606813910293021	14	3.8361004444985274	3.521863643225129	7.616804949166655	0.9977912755383764	0.9987317691819912	0.1405506994882999	0.0039372661223403	5.672490349141907	0.4966509520860118	0.7123929386276596	49	0.5260347078788978	0.0012682308180088	2.953532252673915	0.7393186089706979	6	0.6998606671584297	4731.0	ERR1700625	OMG470	AMPLICON	296	1751904	PRJEB16344	SAMEA4519201	937154	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770913	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519201	ERS1418380	16S sequencing	ERS1418380	ERP018192	Healthy human gut 16S metagenome	subject3460		ERR1700625	4757.8561	after
248_citizen	248_citizen_before	sample-170	166.73446445141798	0.1984942517041408	3.2910054389403243	163.55	0.0732855359043758	19	13.64525738482442	5.187989038255848	23.6457267710182	0.993289755088097	0.9992878217519584	0.1668527278910536	0.0014309242202362	15.981809610911142	0.7345258536630724	1.1340376124002176	159	0.6528397012953934	0.0007121782480415	4.774140324136012	0.9267144640956242	14	0.7204438028654777	19658.0	ERR1700332	OMG174	AMPLICON	294	7746254	PRJEB16344	SAMEA4518905	4078436	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770620	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:31Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4518905	ERS1418084	16S sequencing	ERS1418084	ERP018192	Healthy human gut 16S metagenome	subject3406		ERR1700332	7702.1019	before
248_citizen	248_citizen_after	sample-319	108.0193606751537	0.1203339439622811	3.5037049687845228	107.0909090909091	0.0478796145104084	10	20.88571535559487	7.012582197965287	13.72806417502905	0.9926655874656364	0.9999399381362803	0.3070326095340748	0.0008608979301838	10.179306911056829	0.785490416111306	0.5863651924040417	107	0.751771904611104	6.006186371963122e-05	5.06804547623967	0.9521203854895915	2	0.6028243670419784	33299.0	ERR1700481	OMG326	AMPLICON	252	10806050	PRJEB16344	SAMEA4519057	4945679	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770769	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:33Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519057	ERS1418236	16S sequencing	ERS1418236	ERP018192	Healthy human gut 16S metagenome	subject3251		ERR1700481	4383.4761	after
248_citizen	248_citizen_after	sample-441	133.8731468296349	0.2458877644894204	3.3749835518564764	133.07142857142858	0.0815084011174971	13	12.268673980715995	8.142937095213414	16.40816006448646	0.992540495398406	0.9999632014719412	0.2153878420874443	0.0003212119505268	12.106537649575838	0.7175812571052018	0.5704950318948828	133	0.6915774483284776	3.6798528058877646e-05	4.879274223980639	0.9184915988825028	2	0.6317432956817066	54350.0	ERR1700603	OMG448	AMPLICON	252	17917526	PRJEB16344	SAMEA4519179	8796624	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770891	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:31Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519179	ERS1418358	16S sequencing	ERS1418358	ERP018192	Healthy human gut 16S metagenome	subject3432		ERR1700603	7456.7375	after
248_citizen	248_citizen_before	sample-124	99.61466797903267	0.1350651106204659	3.3341732662968777	99.75	0.0586323757596779	3	17.055423510362154	7.118994592717579	11.641491519051884	0.9936801101068004	0.9998648222412472	0.2867068038251821	0.0003344702919997	8.877940978918371	0.7614731304084917	0.4556676831247078	96	0.7318982290415377	0.0001351777587527	4.8195223925827495	0.941367624240322	6	0.6058939380285076	44386.0	ERR1700286	OMG128	AMPLICON	252	13788881	PRJEB16344	SAMEA4518859	6391787	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770574	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:30Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4518859	ERS1418038	16S sequencing	ERS1418038	ERP018192	Healthy human gut 16S metagenome	subject3346		ERR1700286	7512.8386	before
248_citizen	248_citizen_before	sample-189	113.3384152758302	0.1337016009411283	3.5329012309772803	112.42857142857144	0.0499564645764446	6	20.01742934530073	7.437088460572008	15.551893735624631	0.9922184008347986	0.999744258605698	0.3068086792547815	0.0009191085465031	11.13272240727712	0.7820838810644474	0.7938500764245034	111	0.7533977572779703	0.000255741394302	5.118897675722027	0.9500435354235554	5	0.5972390988502696	19551.0	ERR1700351	OMG193	AMPLICON	252	7011078	PRJEB16344	SAMEA4518924	3311202	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770639	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:31Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4518924	ERS1418103	16S sequencing	ERS1418103	ERP018192	Healthy human gut 16S metagenome	subject3434		ERR1700351	7517.8995	before
248_citizen	248_citizen_before	sample-95	109.49331624637854	0.2881875054305326	3.009921660987137	108.75	0.1092124087726197	7	9.156468676393729	7.282527370109566	13.245321899494323	0.9948210290757974	0.9999131114779738	0.181457981307041	0.0005242719903062	9.96537360682517	0.6726620689078225	0.5033556697093188	108	0.6442192575906457	8.688852202624034e-05	4.351628611752081	0.8907875912273803	4	0.6842205616860235	46036.0	ERR1700257	OMG98	AMPLICON	252	14576833	PRJEB16344	SAMEA4518829	7285897	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770545	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:33Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4518829	ERS1418008	16S sequencing	ERS1418008	ERP018192	Healthy human gut 16S metagenome	subject3300		ERR1700257	4522.3531	before
248_citizen	248_citizen_before	sample-154	74.64608089031427	0.265402095694988	2.858226503452767	74.25	0.1096010262049772	3	9.124002161528916	5.1673795172905415	9.069853114157882	0.9957171282315684	0.9999368766569876	0.2267196347833729	0.0006343279868871	7.043906725502376	0.6727188624277849	0.4157303370786517	74	0.6656693793202881	6.312334301224592e-05	4.133442967816498	0.8903989737950228	2	0.6522714167266622	31684.0	ERR1700316	OMG158	AMPLICON	252	10134959	PRJEB16344	SAMEA4518889	4789182	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770604	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:30Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4518889	ERS1418068	16S sequencing	ERS1418068	ERP018192	Healthy human gut 16S metagenome	subject3382		ERR1700316	7687.5143	before
248_citizen	248_citizen_before	sample-94	103.10560491172475	0.1852724270776004	3.056014822310954	102.6	0.0830968208587095	4	12.034154732589732	7.777746557499938	12.433407221534967	0.9950003206114896	0.9999339570720968	0.2017612314761311	0.0003917827165631	9.418287498469931	0.715089967963858	0.4785779706255598	102	0.6621351240454443	6.604292790313703e-05	4.4180471814902615	0.9169031791412904	3	0.6819547411699958	45425.0	ERR1700256	OMG97	AMPLICON	252	14224967	PRJEB16344	SAMEA4518828	6528864	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770544	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:33Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4518828	ERS1418007	16S sequencing	ERS1418007	ERP018192	Healthy human gut 16S metagenome	subject3299		ERR1700256	2225.4424	before
248_citizen	248_citizen_before	sample-103	292.105484191768	0.1049802938015048	4.122949884212572	287.75	0.0322016670882561	39	31.05429284947477	7.0803419767663325	46.89692478288384	0.9848804065920652	0.9989763013768748	0.222443861349844	0.0027768726329707	28.542321237759737	0.8264645994276804	2.0246851487019693	283	0.7359279865039285	0.0010236986231253	5.993881941409892	0.967798332911744	20	0.6613742412466985	19537.0	ERR1700265	OMG107	AMPLICON	283	7957227	PRJEB16344	SAMEA4518838	4135750	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770553	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:33Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4518838	ERS1418017	16S sequencing	ERS1418017	ERP018192	Healthy human gut 16S metagenome	subject3316		ERR1700265	4276.6384	before
